Vertical_Depth,Flow_Rate,Well_Pressure,Rock_Strength,Sand_Production
3293.6999364332555,2994.8352763333437,5399.901485922648,55.97292444321899,25.455134077566036
4265.622705069351,1376.7795386292755,4676.089349316433,77.79761321899245,13.656099020386112
1765.4775061557584,2417.9707223278174,3849.182244002429,52.254604039156256,19.823871502037655
2087.9485872574355,1504.8272840231054,3647.0621663380343,15.38856269454764,32.11485917008561
1635.6818667316143,1699.689050759772,4603.893868603816,15.290852969784687,37.7789436535699
2475.990992289793,2068.7636580459252,4181.727477627622,76.59962545918961,15.540795168003111
2666.031869068446,2684.192785465847,2249.0924235275425,30.810355321513356,20.353106048950465
2314.0470953216877,2960.208672998238,4050.0105950813268,16.44468902577328,39.78985953676229
3986.212527455788,2420.683534661295,5225.614468931358,51.93312110052671,21.640547221773666
2570.259980080768,1544.4169554183345,3836.9595103878323,53.655414480318626,15.25194570639729
2342.8035290621424,1553.3925056926755,2207.8263102170736,55.39533740830817,12.437812083508978
3128.0882494747457,2343.9557539722286,5145.112797536132,28.718141950027892,29.983277447826467
1922.772674924288,1096.942864420756,2805.4551285438974,11.057747895013252,30.9975347603339
3906.590942262119,776.1852828284866,3034.483339552155,77.55107586181303,7.299873357272417
1723.6519310393126,1386.5553941019414,2658.8254137291833,27.562513198377175,16.155878981484577
4460.660809801551,1218.0974791352044,3320.8602594859904,57.321840163678324,12.508656325276801
3816.734307889972,1240.7703011399753,5027.00602275454,59.46409089150967,15.047377647167476
2096.1470446025173,1084.0193776247747,4077.5434380157494,52.700519195564,13.137784978203102
1516.5663513708073,605.2329740909047,2819.52509660285,31.903517594955375,11.654872240032876
3946.3842853645024,544.6848368335345,5511.3203126081635,28.976737763484604,20.73032971544422
3620.572031542851,2969.305974340079,5518.327419806117,51.836779789189215,24.956686667799787
3687.021504122962,1569.4328343396558,5482.313700184028,70.6266943528184,16.565255560292513
3813.811040057837,1460.8166178992042,2955.184845526157,76.27136102463768,10.538422121507791
1722.1339552022712,2199.1182067326745,3804.9573767239526,17.413406308263035,32.94106657500699
2575.397185632818,1045.6347196626605,5939.9586245635,20.83800288184039,34.237307827367076
1847.607178575389,2874.9029598755633,5088.049905239961,76.13153811481557,20.430288864570322
4089.3102776267806,2465.86253603888,2108.669684902239,61.55746598343548,15.847198275624148
3369.894380482674,723.5275057806488,2260.8183650419683,71.80956773808411,7.2349478588214575
2492.6940745579477,1543.951939462321,3855.725507249331,24.184284389474023,23.669112925669104
1690.6750508580708,2697.795768905412,5636.880823446241,51.13101097765813,25.947567951767578
2432.9469651469867,2861.8300557285256,4154.807191810856,59.07977160922316,20.50738831588983
2475.549966080241,1668.5037781246742,3991.250032137161,57.607831981288086,15.8001946279248
3688.818535014192,2033.5284730267692,2421.894799826522,38.57061836066887,16.360359910301053
3412.6724140656393,917.5848652301881,4627.120418897176,11.077642418391594,46.74378673599179
4161.6382277289795,2977.921565342441,5288.412642400902,50.80482397629842,25.51953404341984
2916.644775485848,1079.1792534586084,3521.6800300302493,27.717107742572612,17.73511728291134
1858.782737814905,2856.829435337814,5102.44740370131,41.51779723000232,26.688428897402286
3639.734361668985,2124.1166224809213,5857.906615603246,77.03067105586722,17.29627419406392
3782.355145850692,2019.3419871971478,2815.0658365107565,37.93247223497043,17.819589593540012
3183.8315927084886,1781.7212775412715,4093.318524778965,68.78611246650988,15.008477689045202
3812.901539863683,1076.6745292943967,3148.551832338302,23.197842402447577,19.275309086659206
2981.3867890931724,941.3200800137706,5171.417676135357,57.072234861752015,14.296839116317056
3068.198488145982,1051.2155226754385,4310.37346352463,78.39048681072605,10.93848007817696
2782.623055075649,966.0956553606363,4538.329670201215,17.132517061105574,31.394090479993658
1576.2573802322856,2448.9611839168833,5191.656638463576,10.58239595590344,60.86364034884802
1823.6742809799134,1375.313147916825,3583.8818906498195,40.350795484283005,15.402267593768116
1594.2875570602027,644.6066914084909,5660.360273628173,16.483783813595704,38.155362850336495
3409.231233791341,2922.7565753520284,4132.11546898456,62.386904477336195,21.955320505725858
2443.06794322898,2709.464712408564,2631.8192913413923,74.01840646939912,16.983896486772366
3025.712073494108,2819.3807079880326,4783.59647267521,40.38146808961312,25.96592413718597
4222.699421778279,2987.2695566160883,5173.045401753017,28.109814950880867,32.88702692186285
2247.8766874466246,934.7381230487183,3267.0467082701066,40.40823233046268,13.34517081009012
2731.148769106889,1490.605047256647,5428.717027995011,60.64134724950007,16.737904525301985
3766.653415629146,2395.596189260228,5624.573019063066,10.633791310625968,65.84198257363244
2186.3944964748675,2240.051545134481,3107.6179495112356,51.2617792639288,16.823347623013404
1730.939729486379,884.7397658496377,5934.085890860888,52.930417942116534,15.44580206833197
2369.254358741304,2539.5828124765444,2562.8461121950336,54.63817728271549,17.504214637415537
1983.6638617620133,1061.1014295916516,2808.06267360996,26.941545598661406,16.051549166246502
4289.092957027719,1059.5440370565577,2736.8993569521044,59.98369063646887,9.75262555096343
3924.3611386932507,1842.436057233534,5575.9588400314815,16.39740404322435,42.780831439427885
3400.2112695312703,1982.3498371042579,4617.170209299848,23.948923552676057,29.631691948530566
4114.381770563154,1950.215519594528,2608.4171328890916,71.42290326581374,13.763719072971481
3911.0162306973434,728.7170934943872,3761.2936734733958,61.710620550859645,9.280499220274244
2059.7101766581077,2693.652156575951,4461.192100279208,10.962188780794168,54.84216238510215
4177.676995469934,1164.0001064717653,2333.8563399575332,27.386338225886014,14.927072852848326
3118.0267257469523,823.7873032070104,5529.665473629355,25.00845380952152,26.297269709343674
3922.3204654921874,2721.870199672443,5214.414141766141,28.95644296258808,31.656935445551625
4188.27389977048,2889.1287455743836,4020.8270943065527,27.329183919592047,29.435249125544665
2454.0104249155916,2655.3190431636267,5868.506461036682,14.376840701999201,53.66490960648777
1830.1557735830302,2523.7901868121953,3671.043917100399,42.12583616177742,21.348438009006788
2183.805487625825,2138.1049515975546,5936.441276145992,61.29134323503156,19.299944301757215
2781.323365878769,1877.1434265228484,4671.679995214508,52.47122073022055,18.72726363215776
3954.0442977674793,717.4668997785253,4538.685093015765,57.10101680186558,10.755106753394381
4082.19174976903,1521.1330326767468,2663.81958118314,15.680442497536742,25.345540951116167
1520.8563915935722,1431.721292530785,5527.711033218576,76.60434971237511,14.209469602765646
3032.241907732697,1149.3844594008156,3709.9587516824604,68.69442836901175,11.041757884691211
2752.233009446337,2308.5502842214623,2648.9336231299176,66.35632229469638,15.22086824824758
2166.323431412191,1739.689337696927,2050.430079903036,67.60886635292373,11.587210066132004
1859.5961020010484,702.6155397691198,4239.02273455353,75.2897355692933,9.852623120047669
2512.8455142108837,1050.4580048745283,4109.598488490705,48.09777762795884,12.55264426929504
4328.729111737557,2208.14690914899,4877.414489476634,24.019741250733812,31.985074985394153
2469.608796062266,690.3271487257505,5561.032212071208,53.17485254967788,14.078659016747356
3056.3718652300986,2628.0172851219218,2317.626338572118,62.001704556755726,16.27457983098503
3609.0568766855336,1737.866317534936,4925.98596136145,61.65421753478178,16.14137367672556
2590.888807137882,1701.46644331662,2749.647776390329,46.50143169168161,15.258567697721181
4415.346248162882,1981.019461648794,5432.708212628656,14.792110353350463,46.159410411540584
4387.341884826334,2561.702414812873,5276.254055446625,35.97790569010895,26.89709860718998
2255.3468874760924,1369.5230197554827,4163.175019942178,74.45366259243501,13.007904634891746
2991.7455176771564,2195.040381397659,4840.971194493246,50.91142368301982,20.65309319871239
2402.634929450309,1914.3299099894778,3257.4004527349935,47.68323602789994,15.934019372639272
2354.521483132403,1167.5706754235534,3884.6715957312585,28.819746006753547,19.425367224960223
1610.6608420635985,2696.574965887895,5286.547590841887,35.79142439416052,27.740429338939137
3328.6930019396905,2493.56505401732,3837.0607886928556,72.67422624072185,18.298045589813437
3008.037069686585,2146.1295866460637,3431.193061301767,56.6524133268785,17.317903400610234
1654.436253749968,2626.454322735605,3976.8497890011995,65.11709187266331,19.50550351375157
2335.9393927098345,2668.235502399506,5312.997009748873,41.80417961473586,26.231256397003428
4224.7976578999605,2270.9074417875872,3340.8321894834908,54.11730536193105,18.408447121339286
2218.6856720009173,2592.53332090918,2695.0463725429754,27.386852612024526,22.80316729366768
1934.6846162736692,2243.678654173209,4848.056081323123,59.38225811984404,18.791605290426784
2968.358280832689,2200.351929400751,5303.912850832327,39.93209335923361,24.508827692646136
4456.951362331802,2046.5284455379608,2402.5499140941333,40.97818603703219,17.13866298694536
2226.1658145345014,2381.791598894103,2959.4964510237787,55.452562720381714,16.738565946619257
3516.4066422176356,896.5127632326843,2567.8879590439756,75.53964350282486,7.701223586877074
3784.8588459861526,2702.1768979973212,3391.7656463286667,14.480444262603465,37.14218476287606
2212.912631977199,2679.60881936308,3801.4039156216504,67.73202661429053,18.9835088782368
3684.649045835579,573.1182075863978,4995.305347853226,30.466817728853517,18.7703273654657
2603.3493981577594,2564.5418764119067,4604.590339526696,41.07436181544645,24.594014165107932
3396.9174917807386,822.1746686836129,4483.714269913725,11.533933014250627,44.145007715440286
3400.589132282684,1337.7971356478547,3409.499786438618,31.073225448401914,17.75951962512442
3107.3240522242754,2358.7706407290198,5365.7902123390395,45.18418698410913,23.21719088792197
1770.8693101632248,901.8997401207705,3885.1486695926583,13.932325414320731,31.620877790739087
4005.907486767714,2544.9175602976557,5916.419752060618,44.37670105682156,26.185841623407548
2462.3401949152076,2580.3354448943546,4536.568553182948,74.89774402008992,19.510632182182654
2059.5555311995627,1768.6693344020905,2505.058966258011,17.377525267546368,23.49644096857698
1622.3254246642919,515.9646792920839,4704.710248301736,63.5108509652853,9.986348150728286
3272.6788295647257,1217.595332937282,3300.416061726796,38.67697373631948,14.326624968587959
3532.6930855268474,2042.3172959393555,4745.30878674439,55.86216001670366,18.16017938648748
1549.7634867835684,2952.965445068559,2278.564592649623,28.216561858966056,23.257476566561763
3036.279174897843,2079.533817541671,2699.5257487038375,21.16445837789508,23.60955056379138
2179.4873255938137,1149.5089526603995,5422.949035623145,21.232382998985848,30.515614374963295
3435.5183712283497,2085.0142577490283,2908.7182280940597,14.934436195020126,30.696576235169115
2023.0992870149744,1849.9634492896387,5348.16450097176,22.99526934308701,32.79452564679692
3572.8132143073976,2449.613487877859,3117.104353817642,56.49535694922778,18.46531703086099
2660.2060389016124,767.451597067396,4571.52764023483,71.71834282904555,9.540473632767064
4310.189966210204,2402.56975625507,4776.602294039324,66.98879799138132,18.4603860283247
1912.5628324379798,1853.1664466902757,4050.619012580212,57.959401691213884,16.18006536099137
2523.1990531507754,2907.4800096474864,3221.242706786925,17.730230438777188,32.956873708285144
1840.4205637217672,1354.6804150967153,2850.5775054843843,30.243121240716487,17.09712253883375
4274.080854835688,2081.5547328348703,2132.7574182497046,31.686481272572827,17.49162491398294
4132.018060142943,2830.0702637750437,3215.7856049628954,27.496986247833487,25.72405818850754
2273.8248831454666,756.2743199766982,4612.651162125132,46.05039617968062,13.28471572281192
3479.952138102537,2843.071218091128,5753.219273793931,47.48876704157708,26.945261926493746
3951.6666006036476,2219.7143057520334,5484.817929052208,34.982018261977714,26.29518247080265
3165.602434798387,669.5926477629298,5064.25910614121,34.76524111155052,18.729216021528085
3088.9517350680194,1252.4089173670407,5153.789373013195,67.9988918534257,13.69907779429855
2225.556872701355,2270.4302216132037,4659.939613903981,65.250499382378,19.28905739331889
1779.3083034176975,668.3765036719292,3041.1474302640117,31.545708217652194,13.321795634979926
4191.6472738599805,1955.4261504406832,5628.780122823319,73.96519107112815,17.318672326397
4201.254171489991,1364.707642382392,4682.929247623337,76.69705119017543,12.669588780291551
3399.304371819804,2052.2887944186928,4241.76252392176,32.87197794210286,22.994875924901432
2517.089373146102,614.3550845312822,2443.957876853924,34.80974641551384,10.306834891423632
2547.6287238379828,2678.8420153809407,3788.222175225702,45.394390739537116,21.777921090340616
3677.867036610718,2933.7224229434923,3841.433084807705,75.87845687735715,19.434320020520538
4191.330779857732,2922.1946382142287,5458.25443809068,71.34236031996181,22.178947862921266
4161.259272795352,2374.1295793573117,4186.592880751154,17.179757380851285,36.27927288095838
3839.6266375728715,825.21560032658,3521.6021958816386,37.49115202899914,12.454866419900933
3426.094938462863,2395.6579898225564,5907.201314042637,48.73598328248403,24.32819504299521
1752.4198949851466,561.4672911470038,2442.8823733052627,45.2192730786078,7.719779345820432
1984.8861422838413,555.3088788224932,3690.1937132477788,23.570414755582487,17.855918832922093
4195.662565581238,1309.0255478738532,2168.098700685621,70.11717398177083,8.793563501095626
3319.2871789787696,1721.6079760116643,4959.616483067721,57.385854809778614,16.35367027219342
1527.5911548498889,2426.018544519483,5672.306208796603,68.65358623962625,19.714582963764343
1804.4146285980964,2208.2384415162633,3120.1493182019576,70.11349955446306,15.136822340815074
3490.5053073241675,1614.7567659418708,5433.366707196484,62.384909756601786,17.759838046829216
1515.184751538656,1184.0666657041647,3168.872921847591,40.74474208748021,13.43477226264625
1982.424154252496,2992.811250394278,5643.080646575661,52.73827285107972,25.75309333451121
3146.2013680997584,1565.4532555899323,5015.847614387136,21.225578428382022,31.65865385048004
3575.68559307808,1628.4675608241887,5219.6271073657545,57.155179223243536,17.340248561906318
3455.8837785078017,909.059552979173,2072.026222401818,22.547727901749653,13.696088305705135
2172.8079283816796,2487.0238718748233,5851.241428296104,58.57647133571098,21.8265368491064
3636.5376640426075,2234.2055644537213,4906.683968281293,26.071871252777807,30.716329730422146
2211.7472624904003,1051.924031971901,3219.0043815445333,18.228591010515398,23.822314457267616
2476.199094477803,705.9526140396067,5317.578659435388,21.56991431000702,27.34119118433987
3739.4742153540724,2201.2482551867824,3126.0847936597197,10.139449465334918,41.3251394905563
3448.898697141644,2136.2780357028378,5491.015358264512,60.31177324974712,19.64586888197413
4047.670231482534,1183.1488174955234,2450.3215616477482,61.26807343408654,9.432820076040286
3472.8386769010303,2877.158905626026,4814.743909843182,46.04533449392816,25.09530664221815
3204.925810006415,877.6447294522507,4162.793906579642,21.29539607387686,23.571946116700623
1781.0243034842774,1580.8370026065047,2386.137880781763,15.848803625748282,24.042347132181202
2603.1474091783007,2859.0398004189974,2967.575313035356,11.33902765061009,41.06181183441612
2295.6071030451762,1549.3182923153058,2049.6161451092594,21.60237238756545,17.34080002706941
2231.968930137251,2096.3148691602137,3875.071861858023,72.35988744882027,16.350343720253377
4419.031664257336,1493.9859949069855,3205.0610430400016,26.907578919117725,19.93424929455561
2679.2931740002814,1185.538005871675,4393.429937191035,34.7989929052051,18.270880321423768
4176.13966553134,2959.9441198995705,3188.951230834469,17.374183913693322,32.746150220149026
3393.415877991789,1523.3350157876075,3199.6764460279387,25.56529133237192,20.171451612291406
3884.4339106249454,2735.248009197836,4972.772794926414,46.34571995461436,24.836792806061755
3007.9112793155764,1074.8865147277156,2192.571343913414,52.542687816695675,9.616896124914431
3230.7116538790774,1032.7617600627082,5611.579980767949,27.174661991634775,25.025355746515576
2977.553081456592,577.8352072112784,5409.0554975647265,14.041251145758205,41.01036725885147
2085.7289633941336,2129.1670634397124,4671.218732905626,37.37230083891791,23.10799565466108
3667.356345784516,1421.3158593094029,4372.886280429537,26.39423596484339,23.636326954959422
2342.317087322567,2660.8956245990926,5569.209992558609,25.368774626086136,36.2437606384063
1572.9478992943616,1683.024766728893,2741.3207181148578,77.19039618994186,11.273505232211575
3436.4168877215034,2920.4835697868043,2315.8766487633143,53.14103401480068,19.213194379120612
2031.3320382211468,963.8137892578029,2958.040679638152,48.98149102204671,11.602724388452975
4321.375753058743,2671.557919889027,5178.3131148007615,39.104257246632535,27.73584019168338
4361.785731007762,2441.4921319793543,2138.681066905933,40.0261033401101,17.34847772110465
4244.5931706613455,2427.30461161013,4331.227340333959,47.863350268665656,21.431389830855462
2610.4761007663333,2611.958070292219,5981.75006476524,58.75008649252751,23.526357778343986
1546.3698495866022,2402.5599773574972,5422.7843753501575,59.15022673272806,21.278357470922895
4284.955687763177,2065.5508040785385,4085.782756174358,22.01857353938147,28.834405222041397
2784.552444951943,828.112194205969,2254.5636371465694,45.00789264536389,9.367811496437648
4399.964457131009,581.3154487281298,5325.494057542839,38.837066652387136,15.352854535507417
4390.859931267758,2802.119619539217,4395.914032708843,70.93688763885689,20.548569555102848
4059.0283664020803,2041.6257863018452,2459.731988238267,54.19932448528635,14.809525346758907
2383.3466762087573,2491.343227440441,2375.4291392934247,47.275284649118724,17.37015311843114
2655.2931858057755,1703.8058787813752,5638.50727774637,18.077624952524218,40.73299183952013
4053.410014550571,793.2704724059862,4676.801051752314,52.3946522526388,12.554989164148687
2450.766015468833,812.964480506376,5317.147197267022,18.20427339761634,33.07152074421725
2008.4782400582776,2213.913218072428,5515.915601129069,33.60446028960264,28.47957928504535
3170.4037873750503,1575.7647372486567,4287.089408193289,19.99893753700323,28.89937885374534
4308.464322482343,1001.3118167508418,4069.785407020165,58.445155291705824,11.69492790031731
3588.089390024919,1728.9863668535922,3721.709641283961,24.437647968530683,23.800829277230896
3210.1835102680952,660.5223426878352,3267.7863511644773,37.43015612316182,12.45333621086166
1791.5294813123055,1954.928504785997,3738.383843434847,72.6972344333145,15.020945510734581
3345.0216800975095,1172.4835110877443,5095.518622920626,24.30214683792792,26.183464913479806
4470.1615503127905,2493.89775159297,4407.693724060526,45.54635447711454,21.880784312092032
1920.252045709572,1275.9048973089343,5570.093159819384,39.349016281621545,20.231456955207793
3054.98895709121,1638.050372704503,3773.520057516751,11.268682873201081,41.63843034702322
4132.119215783867,529.0513497702516,4428.358314875017,65.4930679500969,9.619746563115738
3722.3058532626133,681.1172194863972,4525.230212367955,14.83321344202198,34.12210552443023
3591.0472229858037,1481.233891016712,4366.788649225302,43.19785146838675,16.62697339333692
3607.452251961328,1699.8470867928088,4810.535092342065,49.2474806457265,18.799289552057758
2578.4734536592655,2000.0513702982594,2949.733873499225,53.989851963021096,15.590038147049228
2380.77553279348,1229.156446773258,4049.4551101831626,58.20421405155129,13.795371152869034
3928.0834664355407,2237.4547153163567,2416.899211233391,27.729066846590054,20.125494435215227
3930.3401840375423,2650.3059929730116,3538.0453105792503,10.698514366091455,46.872627109015156
4101.216955740311,2449.6274722333746,3950.6682744850577,60.64105636484384,18.996250805146122
4239.721657669414,599.0470633708928,4608.89703818189,47.495961954330504,13.372114259560554
3034.0271965828133,1701.2673681445724,5802.124210344814,68.52823922450742,17.23422604469167
3004.548884061599,762.3254460454372,4402.604266193423,67.4971854030486,10.285318277322842
3894.8855369003254,1105.1125396563186,4974.375664706239,69.03283174515182,13.867591465851206
3449.8917923332956,2966.656483167866,4025.064237980811,43.95662619856781,24.434700825930733
3605.90063177311,856.2388572537831,4536.416125505326,33.3539877085806,18.168887379541594
3887.3780083083034,1747.2203836283902,2283.7288645350936,65.40907418139591,11.589405433893177
4170.016025452699,2045.3893357952977,3017.5663233673877,41.590587912047845,16.838199621764257
2513.9854705546077,2256.16242636026,3447.412372820555,22.840953748240416,26.520289060533692
2626.748857919832,1899.1217087172852,3889.9734200260546,69.8481813693032,15.137552682781898
1781.945819522607,524.4271185479591,2182.5949820095348,71.77919137406431,5.355781429148882
3234.840422988522,1316.1532706099797,2560.0963902132708,42.64168292981191,12.654999146239348
1607.8268213902263,1794.2791084617786,3107.257231165223,15.298980911685122,30.07593260293606
2896.7940543973805,719.6662478620834,5886.130763604202,37.14782629418519,19.791187767746084
3127.93390412273,1376.5673280229519,3325.3880284122033,66.24763616238224,11.331965116376468
2359.623756384853,583.0077719784164,3928.16423244833,73.124181998236,8.23119306137095
3272.4997817070325,696.4462428875519,2784.3908509535718,24.243091974831707,14.565043883643076
1591.5007498171483,1492.3081905039903,4443.120284303073,14.688152841769007,37.517378154896406
1612.0445662476432,831.7893851076509,3122.7328620638973,71.41453171929871,8.324824576874029
3967.8016819789746,1918.8521206538953,2827.970313753707,37.25834572852127,16.94560387666448
2580.5719242337886,2223.6624228431647,4066.290513783916,47.92326749872943,18.9757470710304
1881.1815379556542,2501.466747772707,2022.0231966416832,77.76460684355312,15.043690824818757
3066.729780164413,1000.3756106120252,2030.6561305969012,14.6595309539956,18.573696358935585
3809.9806592958325,918.7064556476744,2876.2752364074313,55.382260521646685,8.322303484548677
2147.4630824905294,761.4196008360007,2146.8854500032844,15.187379580240695,18.969567374589978
3368.671427457001,2091.075623859092,2432.1030165227658,36.28282499265502,17.70294280358171
1756.042394981304,2266.189316217253,3355.4425973550065,66.26701816354128,16.206314527345707
1655.045163505823,578.9653620641051,5210.342718319252,40.34305629289441,15.819328043889517
3094.063894704444,2840.5306156092247,4288.194573477203,79.80276477320653,18.990317143273526
3121.9053648303197,629.928209128681,4050.670903825666,49.134149946262156,12.24160746704242
3412.2897044946194,1853.2408382526762,3173.9552928324865,32.48135068451674,19.986472027033543
3678.274001167985,2272.651298627291,5727.014877731266,25.40779281333272,33.98199055187671
4427.556238387604,2677.422809365214,3588.0601649487667,34.53643740003133,24.288081136862274
3048.901044903586,2285.217330331069,2348.371067183086,36.07732916316856,18.02300088143868
2468.8694188237378,2504.3202076744797,4468.266064471205,14.809957440677268,42.0239264007151
3885.558584306111,1348.6254813570151,2455.3535739064055,35.87019395987412,13.382323882724865
2312.4967537862226,2537.0627843662805,3380.8925712067685,42.49669638174574,20.706937660122506
2816.9142621169085,700.2871159616878,4029.6477548712355,60.591642656716324,9.924662644634003
1735.3691440267978,2737.041640151319,5496.890098740703,55.97106393051256,23.396831375616017
1576.0522302463726,1868.9809403843406,3974.1863213604747,59.6135958660408,15.965782007849253
4387.945244033775,2543.244424906234,4809.035064126657,10.585457731379996,58.10636496436861
4007.9403615366173,1630.7957112957504,5971.267355996281,25.23671797063752,31.84113758754888
3587.922618281094,2108.9442379913125,2525.9564795919264,56.317900187989956,14.499593834029161
2726.85883324281,1816.006652340283,3098.9261020780777,43.8792557725823,15.78391958630231
2019.8829602125375,2328.97380438833,3578.3043023905857,10.371943296784217,45.50242132518713
1969.3111280132582,704.074955076474,3687.3127141553255,66.31462497022756,9.569613647341336
2250.728694493786,650.8802099764096,3644.084301062183,64.09667013032362,7.886871828496068
3147.6799941183617,1117.7580850253662,5630.44401022622,48.38934140954939,17.801296780726066
3643.787768100187,898.8617002829708,4856.130577867426,14.652432804339048,38.329628553747355
3480.5921301531935,2679.4589164805043,4431.620856362815,63.65605346728093,20.20802585179
2339.8016908378286,1048.0349683951108,3237.4908714511284,50.859951141195474,10.304107638130692
4364.595841989582,2939.6631395478285,5295.161536885179,64.73719840105714,22.697133220136354
3713.6907500873053,1342.239479427767,5820.242045939956,62.62228946770883,15.973307261859523
3163.062157534202,955.2947892217483,5284.793130200906,66.21014503704859,12.253022825215664
3335.1622387030566,2474.246267856198,2006.2604207658917,46.26056464832374,16.45049186287776
2758.8001872833697,2146.7694387521906,4545.605480733628,19.82271627354605,34.430239465456395
2243.1929685034725,1745.4892911328475,2204.541525768403,56.98102313657821,12.928814813207632
2567.918035953785,1888.408877344078,3030.4288813348876,53.43316495363794,14.651200440981942
3773.5383313931075,2298.0044456806595,2238.098801391087,61.957723103936104,14.303522594713538
1543.1804658892677,1071.1368533282468,4415.181811797551,21.89167042355147,25.360494088675594
1848.2179215207486,2990.8347901418547,4746.359653970427,23.648263993020244,34.918092841406555
1638.0079260652583,2936.9829053669578,2457.9505522636205,72.32866620535299,18.33132170894217
1622.1864069569103,2125.814215867342,3535.3555321799176,62.498445891644955,16.018122232772928
